DateTime,Entries,UniqueIPs
1518528511,24796,24796
1518529541,24721,24721
1518530861,24719,24719
1518532036,24827,24827
1518532945,24747,24747
1518534940,24711,24711
1518535706,24781,24781
1518536739,24595,24595
1518538838,24638,24638
1518539767,24503,24503
1518540631,24571,24571
1518540985,24594,24594
1518541842,24560,24560
1518542646,24626,24626
1518543650,24618,24618
1518544589,24550,24550
1518545730,24679,24679
1518547909,24704,24704
1518548868,24678,24678
1518550246,24634,24634
1518550950,24661,24661
1518551788,24732,24732
1518552655,24704,24704
1518553828,24686,24686
1518554731,24791,24791
1518556236,24776,24776
1518557514,24756,24756
1518558395,24830,24830
1518559842,24884,24884
1518560903,24998,24998
1518562586,25033,25033
1518563689,24973,24973
1518565353,24943,24943
1518567046,24969,24969
1518568231,24915,24915
1518568946,24945,24945
1518570065,24904,24904
1518570944,24991,24991
1518571863,24939,24939
1518572741,24964,24964
1518574480,25018,25018
1518575306,25101,25101
1518576153,24957,24957
1518577792,24931,24931
1518579037,24863,24863
1518579934,24875,24875
1518581062,24850,24850
1518581674,24891,24891
1518582505,24951,24951
1518583533,24868,24868
1518585044,24893,24893
1518586265,24854,24854
1518586944,24858,24858
1518587802,24872,24872
1518588640,24968,24968
1518590207,24910,24910
1518591407,24903,24903
1518592245,24973,24973
1518594041,25006,25006
1518595458,25060,25060
1518596444,25169,25169
1518596914,25214,25214
1518597850,25181,25181
1518599665,25189,25189
1518601349,25124,25124
1518602202,25077,25077
1518603043,25158,25158
1518603929,25260,25260
1518604955,25202,25202
1518605793,25270,25270
1518606639,25210,25210
1518607807,25175,25175
1518608554,25194,25194
1518609395,25178,25178
1518610243,25264,25264
1518610476,25282,25282
1518611470,25249,25249
1518612153,25275,25275
1518613837,25306,25306
1518615753,25229,25229
1518617673,25316,25316
1518619241,25305,25305
1518620202,25410,25410
1518621063,25354,25354
1518622063,25438,25438
1518623148,25374,25374
1518624648,25357,25357
1518626571,25354,25354
1518627858,25373,25373
1518628827,25488,25488
1518629971,25173,25173
1518630971,24859,24859
1518631846,24942,24942
1518632077,24957,24957
1518633064,24877,24877
1518633932,24840,24840
1518635264,24816,24816
1518636664,24817,24817
1518637537,24917,24917
1518638475,24887,24887
1518639332,24954,24954
