DateTime,AddedIPs,RemovedIPs
1512628204,0,256
1512653220,1024,0
1512668725,256,2304
1512674125,0,256
1512678604,0,256
1512679528,256,0
1512688949,256,0
1512694805,0,256
1512695742,256,0
1512739530,0,1024
1512753712,0,256
1512757832,1024,0
1512765097,0,256
1512774910,0,256
1512782110,0,256
1512801933,256,0
1512832534,256,0
1512837005,1280,0
1512843329,256,0
1512869004,256,256
1512915862,1792,0
1512922527,0,2304
1512924325,0,256
1512933331,256,0
1512945933,0,256
1512954005,256,0
1512967547,256,0
1513002293,0,1280
1513009805,0,512
1513013088,1280,0
1513025130,256,0
1513034133,256,0
1513039540,0,256
1513041341,256,0
1513062005,0,512
1513099450,0,1792
1513100741,256,0
1513106683,1024,0
1513111532,0,256
1513119608,0,256
1513125933,256,0
1513193081,0,1536
1513211127,1792,0
1513211406,0,256
1513212317,512,0
1513297464,0,1792
1513301407,768,0
1513302313,0,256
1513316715,256,0
1513320316,256,0
1513363531,768,0
1513367118,256,0
1513387341,0,768
1513459807,0,1024
1513467910,0,256
1513484347,1536,256
1513485539,512,0
1513487793,256,0
1513498508,256,0
1513512909,256,0
1513538118,256,0
1513555217,0,1024
1513561516,256,0
1513571406,0,1280
1513574529,0,256
1513601116,0,512
1513604715,256,0
1513618207,768,0
1513623611,0,256
1513646518,256,0
1513647006,0,256
1513711807,0,256
1513731609,0,1024
1513732894,1280,0
1513734307,768,0
1513758162,1280,0
1513763107,256,0
1513818010,0,256
1513820708,0,768
1513844116,0,1280
1513846819,0,512
1513869316,0,256
1513874714,0,256
1513887321,0,256
1513905677,1024,0
1513910715,256,0
1513984967,1024,0
1513990813,0,256
1513993517,768,0
1514007919,0,256
1514071302,0,1280
1514072719,0,512
1514078492,1536,0
1514079008,0,256
1514079916,512,0
1514083514,256,0
1514099716,0,256
1514142012,0,256
1514159115,256,0
1514164955,1024,1536
1514165409,0,512
1514167213,256,0
1514241008,1024,0
1514244609,0,256
1514251301,0,1024
1514284210,1024,0
1514301307,256,0
1514328309,256,0
1514337310,0,512
1514343612,0,256
1514351714,0,256
1514369710,0,1280
1514373314,0,256
1514387710,0,256
1514414714,0,256
1514424609,1024,0
1514425509,256,0
1514510112,0,1024
1514510475,1024,0
1514511009,0,256
1514511909,1280,0
1514513706,256,0
1514515509,1024,0
1514533508,256,0
1514544308,256,0
1514546473,768,0
1514596885,0,768
1514598306,0,768
1514601019,0,512
1514625324,0,256
1514629823,0,256
1514633422,0,2048
1514640104,256,0
1514645126,0,256
1514683304,768,0
1514708461,768,0
1514709912,256,0
1514713511,256,0
1514715311,256,0
1514725210,0,256
1514727915,256,0
1514733321,256,0
1514768408,0,512
1514787335,256,0
1514794523,0,768
1514797211,0,256
1514805726,0,256
1514823714,768,0
1514826008,0,256
1514830518,0,256
1514839518,0,256
1514841692,256,0
1514848892,256,0
1514853006,0,256
1514872809,0,256
1514910073,0,256
1514912410,0,256
1514914205,768,0
1514920519,256,0
1514927726,256,0
1514934009,0,256
1514963730,0,256
1514997059,1024,0
1514999767,0,768
1515013285,256,0
1515014486,0,256
1515022268,0,256
1515082906,0,1024
1515087008,1024,0
1515093919,256,0
1515100949,0,256
