DateTime,AddedIPs,RemovedIPs
1518806227,12,231
1518806667,4,1
1518807386,60,95
1518808352,27,265
1518808582,2,0
1518809356,13,206
1518810292,10,159
1518810751,120,3
1518811580,25,283
1518812213,0,5
1518812664,10,167
1518813613,5,205
1518814126,0,2
1518814644,165,158
1518815325,0,2
1518815800,23,342
1518816292,2,1
1518816774,72,446
1518817233,1,3
1518817720,24,1660
1518818197,61,2
1518818708,6,0
1518819177,0,3
1518819644,16,273
1518820599,60,297
1518821070,0,2
1518821545,117,228
1518822291,2,5
1518822786,24,400
1518823486,2,2
1518824228,23,479
1518824866,42,37
1518825414,82,188
1518825879,0,1
1518826350,12,289
1518826859,4,10
1518827330,9,225
1518827825,0,10
1518828275,3,91
1518828780,41,1957
1518829231,15,0
1518829748,0,7
1518830239,1,99
1518830678,6,7
1518831161,51,0
1518831647,2,5
1518832109,265,92
1518832596,1,6
1518833071,6,46
1518833808,0,8
1518834309,10,43
1518834764,4,5
1518835249,12,40
1518835728,127,2
1518836173,21,569
1518836692,0,5
1518837172,33,674
1518837883,0,6
1518838348,48,812
1518838824,3,1
1518839346,121,199
1518839807,0,3
1518840261,17,193
1518840774,5,8
1518841221,11,287
1518841714,0,4
1518842186,15,0
1518842664,6,6
1518843154,69,555
1518843635,0,11
1518844111,19,270
1518844608,47,7
1518845056,1076,0
1518845557,52,5
1518846012,305,226
1518846524,80,13
1518846974,220,318
1518847481,19,3
1518847940,62,491
1518848444,8,4
1518848896,59,0
1518849397,14,6
1518849857,101,339
1518850359,72,9
1518850830,52,224
1518851318,13,3
1518851782,34,376
1518852283,17,4
1518852743,30,353
1518853231,10,1
1518853700,81,249
1518854203,2,6
1518854673,36,314
1518855153,6,2
1518855622,1346,264
1518856123,8,14
1518856580,893,343
1518857073,11,5
1518857537,1078,270
1518858043,12,5
1518858504,322,212
1518858995,8,4
1518859456,431,289
1518859971,14,5
1518860417,707,284
1518860912,8,1
1518861379,924,258
1518861883,20,4
1518862340,907,233
1518862813,1,0
1518863307,778,258
1518863788,2,4
1518864273,806,293
1518864998,88,5
1518865458,1064,298
1518865961,11,5
1518866419,739,384
1518866913,2,0
1518867385,922,384
1518867885,3,4
1518868334,1033,354
1518868840,7,2
1518869419,977,369
1518869806,8,5
1518870523,1035,75
1518870981,13,2
1518871476,724,320
1518871946,62,7
1518872443,958,237
1518873160,3,1
1518873620,91,392
1518874118,8,3
1518874576,67,192
1518875078,1,1
1518875535,378,376
1518876267,5,1
1518877002,774,293
1518877457,11,3
1518877958,212,289
1518878435,10,7
1518878916,491,406
1518879375,6,3
1518879861,290,215
1518880360,11,8
1518882540,653,92
1518883460,203,41
1518884421,150,12
1518885393,208,33
1518886369,383,20
1518887297,81,15
1518888260,239,15
1518889219,138,8
1518890461,271,17
1518891130,27,36
1518891375,124,5
1518892349,129,17
1518893556,264,23
1518894533,216,25
1518895455,191,18
1518896420,147,32
1518896831,39,0
1518897401,161,18
1518898476,196,18
1518899533,158,9
